name,artist,cover_url,album_url
Manners,Passion Pit,https://i.scdn.co/image/ab67616d0000b273049ea6f324aaeb08ac6a70ef,https://open.spotify.com/album/4iaO0b0rnbBmE4QHM0EYbH
Blood Sugar Sex Magik (Deluxe Edition),Red Hot Chili Peppers,https://i.scdn.co/image/ab67616d0000b273153d79816d853f2694b2cc70,https://open.spotify.com/album/30Perjew8HyGkdSmqguYyg
Veckatimest,Grizzly Bear,https://i.scdn.co/image/ab67616d0000b273f5819f138439b3ac881a2a6b,https://open.spotify.com/album/6FIFqclBriPCb0SjWDaHIk
Daylight,Duncan Sheik,https://i.scdn.co/image/ab67616d0000b273d7232809ddfde579e021cc6a,https://open.spotify.com/album/48uCT6hN46rbN5aWjurC62
Move Along,The All-American Rejects,https://i.scdn.co/image/ab67616d0000b273aaf8c068ffe217db825a1945,https://open.spotify.com/album/3PWEGZ6CYvXRnr0JCECsDe
Icky Thump,The White Stripes,https://i.scdn.co/image/ab67616d0000b2733bc42fa2921359fa68fddc9a,https://open.spotify.com/album/1Mu6HgmdfdiQTOZ8mPEyFU
Ill Communication,Beastie Boys,https://i.scdn.co/image/ab67616d0000b273436a305db8bd85b820da3e5a,https://open.spotify.com/album/6lfjbwFGzQ6aSNP1N3JlT8
Wolfgang Amadeus Phoenix,Phoenix,https://i.scdn.co/image/ab67616d0000b2732734934f36a17722c5faa058,https://open.spotify.com/album/6YXmQrXOjJoMheJ2IA5NqK
Morning View,Incubus,https://i.scdn.co/image/ab67616d0000b273112bfdc72156a6f5f392fe27,https://open.spotify.com/album/4FLYVGTsh9tiXOT2uJehkd
Superunknown (20th Anniversary),Soundgarden,https://i.scdn.co/image/ab67616d0000b2735124ed45a94033830b320500,https://open.spotify.com/album/4K8bxkPDa5HENw0TK7WxJh
Bested,GRANDMA,https://i.scdn.co/image/ab67616d0000b27306615c274dd7dd38ad7be816,https://open.spotify.com/album/3At10qVLnuPmMx9GEnYXLU
Costello Music,The Fratellis,https://i.scdn.co/image/ab67616d0000b273adba877024420660db2f124e,https://open.spotify.com/album/7avNT7QnpWXl1Khqnsguaw
All the Right Reasons,Nickelback,https://i.scdn.co/image/ab67616d0000b27307fb7d8037f3962394c493ca,https://open.spotify.com/album/3eZd2XbhLyPcgbgcsLTZh3
Gimme a Minute,PVRIS,https://i.scdn.co/image/ab67616d0000b273d8625f96e7df4113c241acf8,https://open.spotify.com/album/6Af35YWo27RaZdOhU3gZ7b
El Camino,The Black Keys,https://i.scdn.co/image/ab67616d0000b2736a21b97de47168df4f0c1993,https://open.spotify.com/album/5DLhV9yOvZ7IxVmljMXtNm
Wolfmother,Wolfmother,https://i.scdn.co/image/ab67616d0000b27304422c5d997bfa6c750a12f1,https://open.spotify.com/album/5ywynDHLHT3l8QSu41TcmC
Manners,Passion Pit,https://i.scdn.co/image/ab67616d0000b273049ea6f324aaeb08ac6a70ef,https://open.spotify.com/album/4iaO0b0rnbBmE4QHM0EYbH
Make Yourself,Incubus,https://i.scdn.co/image/ab67616d0000b27374fad40214d982351347e46e,https://open.spotify.com/album/2i6nd4FV6y7K9fln6eelmR
Tell All Your Friends (Re-Issue),Taking Back Sunday,https://i.scdn.co/image/ab67616d0000b27300b1ad0727b1682a892d923f,https://open.spotify.com/album/6OWxP59cOtitg0ALmbms8e
Love Was The Reason,Elko,https://i.scdn.co/image/ab67616d0000b273e3bad221c985825a210f350c,https://open.spotify.com/album/3Ed7xPgRQOKcG3ZYkTLoSw
Camino Palmero,The Calling,https://i.scdn.co/image/ab67616d0000b273e4cd26d38c6f0661a363bc65,https://open.spotify.com/album/2Ir1mtE8K61cCNY5WQyKGV
"Crooked Rain, Crooked Rain: LA’s Desert Origins",Pavement,https://i.scdn.co/image/ab67616d0000b273807f8b3d1138fd47f6c68806,https://open.spotify.com/album/6PeQUvedFj6OMlmBggv1Ce
Ten,Pearl Jam,https://i.scdn.co/image/ab67616d0000b273d400d27cba05bb0545533864,https://open.spotify.com/album/5B4PYA7wNN4WdEXdIJu58a
Walking On A Dream,Empire of the Sun,https://i.scdn.co/image/ab67616d0000b2731764a4e742fe4c69e4d16316,https://open.spotify.com/album/04gYcIojJt78nYnN5oOrKt
From Under The Cork Tree,Fall Out Boy,https://i.scdn.co/image/ab67616d0000b273d9416936eba3b0bd8351b056,https://open.spotify.com/album/0L0mzP8RGm5SNlwgZfBuxW
DECEMBERUNDERGROUND,AFI,https://i.scdn.co/image/ab67616d0000b2736c050d183c1fff7158c7bcd3,https://open.spotify.com/album/1XcA7EEpVRg3FpVbhWu9JV
Funeral,Arcade Fire,https://i.scdn.co/image/ab67616d0000b2735289d8e2055b315780512108,https://open.spotify.com/album/0Lu28wC62eXM4kr8DfUIKc
