name,artist,cover_url,album_url
"Mozart: Piano Sonatas K.309, K.332 & K.570",Wolfgang Amadeus Mozart,https://i.scdn.co/image/ab67616d0000b273ab34ec04dd3073df6d8caef8,https://open.spotify.com/album/44c4dUwLlRWjAvMgg4ihIG
Grieg: Piano Concerto & Lyric Pieces,Edvard Grieg,https://i.scdn.co/image/ab67616d0000b27395757649e67f16d627828a48,https://open.spotify.com/album/5HokgmfmgFExUbbVgkvz3n
Prehension,Joep Beving,https://i.scdn.co/image/ab67616d0000b27386bd5454129594692714f74c,https://open.spotify.com/album/5hh0izzUUhsDp54kcijlKK
Orpheus Chamber Orchestra - Baroque Highlights,Orpheus Chamber Orchestra,https://i.scdn.co/image/ab67616d0000b273e47cc6aa69439b1c30603ea3,https://open.spotify.com/album/2e0FIWorD7mcJNs573R4Zq
Tchaikovsky: The Nutcracker,Pyotr Ilyich Tchaikovsky,https://i.scdn.co/image/ab67616d0000b2737948ea30f39ad0a53f947751,https://open.spotify.com/album/67F6hVa1GWOqQrLCE5sFWR
Beethoven: Rage Over A Lost Penny,Ludwig van Beethoven,https://i.scdn.co/image/ab67616d0000b273fd62603f50bb282f05566ea4,https://open.spotify.com/album/6fJtiYktWi6VsiGnRTCwUd
Officium,Jan Garbarek,https://i.scdn.co/image/ab67616d0000b2735d584ff8b11e730555e302af,https://open.spotify.com/album/6EZ4ZARjmbOF8M9yRzxMxE
Szymanowski: Violin Concerto No.1,Nicola Benedetti,https://i.scdn.co/image/ab67616d0000b273d406011db82da599faa764e8,https://open.spotify.com/album/4Sjm2tyEUTP7wfhOFaf4C8
"Bach, J.S.: Cantata BWV 140, Magnificat BWV 243",Johann Sebastian Bach,https://i.scdn.co/image/ab67616d0000b273a68e6b389634b988189c2905,https://open.spotify.com/album/429TlOgBsyfzJT2uqZTzds
Price: Adoration,Florence Beatrice Price,https://i.scdn.co/image/ab67616d0000b2733cd4c24005fbcffe0ff66420,https://open.spotify.com/album/11pIdn7j8vNhuCto2x6mgS
In A Time Lapse,Ludovico Einaudi,https://i.scdn.co/image/ab67616d0000b2736c8ef0538e04f2e28380dcc5,https://open.spotify.com/album/3uJ6D2WOPdjwJ0SrsH9EiG
Volodos Plays Brahms,Johannes Brahms,https://i.scdn.co/image/ab67616d0000b273ce67b9a7547bce54f986a6b0,https://open.spotify.com/album/1zWSdYsAlF38LhpcMEthzO
