name,artist,cover_url,album_url,album_path
Sol Invictus,Faith-No-More,https://i.scdn.co/image/ab67616d0000b27396fa71273d9bba4727bf0fb5,https://open.spotify.com/album/5qp9HbqfqVZNRa0ZCApASw,metal/Sol-Invictus-Faith-No-More.jpg
The Violent Sleep of Reason,Meshuggah,https://i.scdn.co/image/ab67616d0000b2736ffe054523fedb54b64f9115,https://open.spotify.com/album/7iqG1CTQwnil3TQ0Tiq9DD,metal/The-Violent-Sleep-of-Reason-Meshuggah.jpg
Fear Inoculum,TOOL,https://i.scdn.co/image/ab67616d0000b273a3e829a04b1fa282a69e4694,https://open.spotify.com/album/7acEciVtnuTzmwKptkjth5,metal/Fear-Inoculum-TOOL.jpg
Diamond Eyes,Deftones,https://i.scdn.co/image/ab67616d0000b27372c2145d48f68917a7361b15,https://open.spotify.com/album/1GjjBpY2iDwSQs5bykQI5e,metal/Diamond-Eyes-Deftones.jpg
Mutter,Rammstein,https://i.scdn.co/image/ab67616d0000b2738b2c42026277efc3e058855b,https://open.spotify.com/album/1CtTTpKbHU8KbHRB4LmBbv,metal/Mutter-Rammstein.jpg
The Number of the Beast (2015 Remaster),Iron-Maiden,https://i.scdn.co/image/ab67616d0000b2735c29a88ba5341ca428f0c322,https://open.spotify.com/album/5S3gls8Kjn8KVmqlIDEBbO,metal/The-Number-of-the-Beast-(2015-Remaster)-Iron-Maiden.jpg
Toxicity,System-Of-A-Down,https://i.scdn.co/image/ab67616d0000b27328afd76e21eed9788506c40e,https://open.spotify.com/album/5AOu8nTJSHWiIDxPvcIDRF,metal/Toxicity-System-Of-A-Down.jpg
British Steel,Judas-Priest,https://i.scdn.co/image/ab67616d0000b273be0e5ebab8c61469b1ff9f62,https://open.spotify.com/album/5bqtZRbUZUxUps8mrO9tGY,metal/British-Steel-Judas-Priest.jpg
Sempiternal (Expanded Edition),Bring-Me-The-Horizon,https://i.scdn.co/image/ab67616d0000b27360cf7c8dd93815ccd6cb4830,https://open.spotify.com/album/6IYPmM3xsOPL2XPSvf1ZAz,metal/Sempiternal-(Expanded-Edition)-Bring-Me-The-Horizon.jpg
The Great War,Sabaton,https://i.scdn.co/image/ab67616d0000b273b37a2bb117c7ae30ee77b6bd,https://open.spotify.com/album/7FtCDX4COLE3HR2vBv7411,metal/The-Great-War-Sabaton.jpg
Doom (Original Game Soundtrack),Mick-Gordon,https://i.scdn.co/image/ab67616d0000b273aad36b64a1a78951b504bc4e,https://open.spotify.com/album/0KQyC28P9808r0oKKNgHvp,metal/Doom-(Original-Game-Soundtrack)-Mick-Gordon.jpg
Vulgar Display of Power,Pantera,https://i.scdn.co/image/ab67616d0000b273347c0a40c1e3f0c890a6d9d6,https://open.spotify.com/album/7kW0cpKgSVsEqcc8xgbSb0,metal/Vulgar-Display-of-Power-Pantera.jpg
Blood of the Saints,Powerwolf,https://i.scdn.co/image/ab67616d0000b27346c550081a2f5674e2cf608d,https://open.spotify.com/album/1MSxQKpaZ2nPubMVQi9V3N,metal/Blood-of-the-Saints-Powerwolf.jpg
Got Your Six,Five-Finger-Death-Punch,https://i.scdn.co/image/ab67616d0000b273295294827ebbbb6293915643,https://open.spotify.com/album/5YEezQ7GrCn9pJ6BzuCmcq,metal/Got-Your-Six-Five-Finger-Death-Punch.jpg
Ten Thousand Fists,Disturbed,https://i.scdn.co/image/ab67616d0000b2739ed426cd696d9bfc8215fff6,https://open.spotify.com/album/0Te7OvzuUMnbsqCneIDUm6,metal/Ten-Thousand-Fists-Disturbed.jpg
Holy Diver,Dio,https://i.scdn.co/image/ab67616d0000b27315350aa1c89e23a5fa6c0de1,https://open.spotify.com/album/1QJmLRcuIMMjZ49elafR3K,metal/Holy-Diver-Dio.jpg
Inhuman Rampage,DragonForce,https://i.scdn.co/image/ab67616d0000b273aba1be9e11135df25f6f1e49,https://open.spotify.com/album/0ArDqNElLSOLvF98oFNUNp,metal/Inhuman-Rampage-DragonForce.jpg
The Last Stand,Sabaton,https://i.scdn.co/image/ab67616d0000b2730c100c40bdedea776770e7aa,https://open.spotify.com/album/14OgR04PHXULz1svvsol8L,metal/The-Last-Stand-Sabaton.jpg
We Are Not Your Kind,Slipknot,https://i.scdn.co/image/ab67616d0000b27326f20b4d67c0c7b0f137ce4f,https://open.spotify.com/album/754RY5WpZ2LTUZsk8kDBju,metal/We-Are-Not-Your-Kind-Slipknot.jpg
Follow The Leader,Korn,https://i.scdn.co/image/ab67616d0000b27350d216aebaf98e8ac9947fd5,https://open.spotify.com/album/0gsiszk6JWYwAyGvaTTud4,metal/Follow-The-Leader-Korn.jpg
Sehnsucht,Rammstein,https://i.scdn.co/image/ab67616d0000b273a715d32590424cd667879ba3,https://open.spotify.com/album/2w6Vy8qZLU4niyQAHyu0Ag,metal/Sehnsucht-Rammstein.jpg
Defence of Moscow,Sabaton,https://i.scdn.co/image/ab67616d0000b273ff62fb994eee2b31b3a4df02,https://open.spotify.com/album/6sJEfwnTIxQZC1boBo2aqY,metal/Defence-of-Moscow-Sabaton.jpg
Wintersaga,Wind-Rose,https://i.scdn.co/image/ab67616d0000b2732bc72d41450826d2a81b2280,https://open.spotify.com/album/2C0EZtKA9v6wCq2pZMMxRd,metal/Wintersaga-Wind-Rose.jpg
Master Of Puppets (Remastered),Metallica,https://i.scdn.co/image/ab67616d0000b273668e3aca3167e6e569a9aa20,https://open.spotify.com/album/2Lq2qX3hYhiuPckC8Flj21,metal/Master-Of-Puppets-(Remastered)-Metallica.jpg
War is the Answer,Five-Finger-Death-Punch,https://i.scdn.co/image/ab67616d0000b273021dd6fc31a42ac4e4ab778c,https://open.spotify.com/album/6UVYgnSnY4ytapGgBY4BzZ,metal/War-is-the-Answer-Five-Finger-Death-Punch.jpg
Meliora,Ghost,https://i.scdn.co/image/ab67616d0000b273a256ca1c8b636857574886fe,https://open.spotify.com/album/74QTwjBLo1eLqpjL320rXX,metal/Meliora-Ghost.jpg
Hail to the King,Avenged-Sevenfold,https://i.scdn.co/image/ab67616d0000b2730ea1ecb2d5271c2db402b0c2,https://open.spotify.com/album/0ks45m1bsP2JsZpM5D2FFA,metal/Hail-to-the-King-Avenged-Sevenfold.jpg
