name,artist,cover_url,album_url
Born To Be Wild: A Retrospective,Steppenwolf,https://i.scdn.co/image/ab67616d0000b2734eff98c9ebafc99c92194919,https://open.spotify.com/album/4pFKV18Ioeiln9RORAXx99
L.A. Woman,The Doors,https://i.scdn.co/image/ab67616d0000b27320783882533e669760741df2,https://open.spotify.com/album/7IKUTIc9UWuVngyGPtqNHS
Led Zeppelin IV (Deluxe Edition),Led Zeppelin,https://i.scdn.co/image/ab67616d0000b273c8a11e48c91a982d086afc69,https://open.spotify.com/album/44Ig8dzqOkvkGDzaUof9lK
Building The Perfect Beast,Don Henley,https://i.scdn.co/image/ab67616d0000b273e59d7ff5a9d7634c02135b19,https://open.spotify.com/album/2x1s5aVQ01ylPs5nUdeA2i
Green River (40th Anniversary Edition),Creedence Clearwater Revival,https://i.scdn.co/image/ab67616d0000b2734f8168062de0a7347c49d7f7,https://open.spotify.com/album/30sgpxWf6U9417FySmLEGK
Introducing the Dwights,Various Artists,https://i.scdn.co/image/ab67616d0000b2734094cb2d91b2a33de8730012,https://open.spotify.com/album/3Z0LdhZyBaeniH7m9VpSrR
Kinks (Deluxe Edition),The Kinks,https://i.scdn.co/image/ab67616d0000b273ec49e75ec020e953fa59f999,https://open.spotify.com/album/3hbGLP1XTH7lNFJ3oHtswQ
Permanent Vacation,Aerosmith,https://i.scdn.co/image/ab67616d0000b273a8a965df6a845b265ee19106,https://open.spotify.com/album/3XYqOJI1YlX40kJTdzFEzp
Whitesnake (30th Anniversary Remaster),Whitesnake,https://i.scdn.co/image/ab67616d0000b273ca41d3dc9c7f9742f4d06458,https://open.spotify.com/album/0CCJc4HNZTsrGFQfI7lnx9
Idlewild South,Allman Brothers Band,https://i.scdn.co/image/ab67616d0000b273bc5cf437cbd48b3d136fdbe9,https://open.spotify.com/album/4W8IWA0MKZ9frtxspO2skD
Tango In The Night,Fleetwood Mac,https://i.scdn.co/image/ab67616d0000b2732af4ba32452b996f603c0b4d,https://open.spotify.com/album/1W5YP0TlKjFtb2UZJThLpV
A Day At The Races (2011 Remaster),Queen,https://i.scdn.co/image/ab67616d0000b27307874b4761f46ddfe9398522,https://open.spotify.com/album/0QRlYlrBuP7eGpEMZvZiaQ
Dreamboat Annie,Heart,https://i.scdn.co/image/ab67616d0000b2738e8c08ca2feb999bb84f05e6,https://open.spotify.com/album/2N0AgtWbCmVoNUl2GN1opH
Below,Beartooth,https://i.scdn.co/image/ab67616d0000b27335e1ba1b6d84673e306b3e89,https://open.spotify.com/album/5AQKqldLehNX6p4rxFFwAz
The Doors,The Doors,https://i.scdn.co/image/ab67616d0000b2735b96a8c5d61be8878452f8f1,https://open.spotify.com/album/1jWmEhn3ggaL6isoyLfwBn
Hot Space (2011 Remaster),Queen,https://i.scdn.co/image/ab67616d0000b273d254ca497999ae980a5a38c5,https://open.spotify.com/album/6reTSIf5MoBco62rk8T7Q1
Dark Side,Blind Channel,https://i.scdn.co/image/ab67616d0000b2732a90342fc4326d62a06d92db,https://open.spotify.com/album/6Lzb7EjZXgtelxgBsZUhMS
Highway to Hell,AC/DC,https://i.scdn.co/image/ab67616d0000b27351c02a77d09dfcd53c8676d0,https://open.spotify.com/album/10v912xgTZbjAtYfyKWJCS
Dire Straits,Dire Straits,https://i.scdn.co/image/ab67616d0000b2739dfee5404d5e0763998c958e,https://open.spotify.com/album/2rCS6Xwx32V27pvgFzLzlT
Eye Of The Tiger,Survivor,https://i.scdn.co/image/ab67616d0000b2734e2755e7a96ec5e062c76aac,https://open.spotify.com/album/4PT9VulQaQP6XR1xBI2x1W
Internationalist,Powderfinger,https://i.scdn.co/image/ab67616d0000b2735cfbfbcd6a5816a82038429e,https://open.spotify.com/album/5LCqrUiLJnv1RJTuwTbEA2
Anthology,Alien Ant Farm,https://i.scdn.co/image/ab67616d0000b2733aa5698b9f13447a6ccc0dcc,https://open.spotify.com/album/5klPnHQ5dy6Qm2Ul7h1lp5
Slippery When Wet,Bon Jovi,https://i.scdn.co/image/ab67616d0000b2731336b31b6a1799f0de5807ac,https://open.spotify.com/album/0kBfgEilUFCMIQY5IOjG4t
The Best Of Cold Chisel - All For You,Cold Chisel,https://i.scdn.co/image/ab67616d0000b2732b1f3b26bc11dc9f339ad4a3,https://open.spotify.com/album/6e4KsdmmPC1cDEXkeRDOWD
Out of the Blue,Electric Light Orchestra,https://i.scdn.co/image/ab67616d0000b2738c4e95986c803791125e8991,https://open.spotify.com/album/3usnShwygMXVZB4IV5dwnU
Appetite For Destruction,Guns N' Roses,https://i.scdn.co/image/ab67616d0000b27368384dd85fd5e95831252f60,https://open.spotify.com/album/3I9Z1nDCL4E0cP62flcbI5
